-342.180481,-200.659561,399.521912
-342.087769,167.683472,726.382690
-341.956055,160.243057,721.666321
-341.071625,4.144171,627.044556
-341.014343,-193.324707,394.440155
-340.894958,-203.394028,254.048325
-340.552917,218.908875,737.697998
-340.465393,188.522629,741.370544
-340.444977,227.153854,743.502136
-340.071136,3.728222,633.158386
-339.809814,-207.583511,260.271271
-339.600159,-200.312210,247.395935
-339.368744,140.891830,714.259277
-339.118805,233.666595,747.068176
-339.020111,148.252121,720.138184
-338.700836,-195.427887,380.805969
-338.586853,-196.922913,394.477844
-338.183014,154.629242,725.704468
-338.168274,-195.671173,388.401245
-337.682220,6.008930,639.730774
-337.167969,133.736710,714.623108
-336.227875,13.615251,641.771484
-335.491028,93.849197,694.326172
-335.189178,81.023224,687.115784
-334.606689,-204.148941,246.493408
-334.606628,87.810295,693.515747
-334.558472,12.842766,647.266907
-334.494904,101.464142,701.436890
-334.321472,19.417961,647.348145
-334.209229,60.279076,674.447266
-334.029236,53.589054,667.819214
-333.962646,66.977379,680.881470
-333.793030,135.154327,721.651062
-333.682831,239.813766,748.790588
-333.637054,-200.855591,240.623108
-333.613739,107.929260,707.027832
-333.450775,73.934296,687.463379
-333.425873,94.645676,700.215149
-332.957153,33.189159,654.370178
-332.852142,46.920937,667.804077
-332.730408,26.210579,654.106323
-332.418793,40.307556,661.200317
-332.393494,128.257965,719.911743
-331.557373,114.259987,713.806519
-331.084137,-206.631302,245.635742
-328.611725,120.886223,720.643433
-326.911926,-201.224289,232.678162
-326.739136,246.219086,750.127441
-326.404419,-207.392548,240.468002
-321.208557,-203.479492,227.211151
-319.784729,259.548096,756.862915
-319.572601,-200.531998,220.565521
-319.508972,252.798492,750.538330
-313.941803,-200.684631,213.247238
-312.918243,-207.051514,220.486267
-312.185028,266.386078,756.388855
-307.591522,-200.770721,206.381958
-305.912109,274.042297,755.939697
-305.636353,280.151794,762.880859
-305.467102,286.473816,769.800537
-305.390198,300.165039,789.131531
-305.230255,292.864655,777.696411
-303.161743,298.596222,782.933411
-301.041290,-199.692688,199.738129
-300.652222,304.506073,790.169556
-299.685120,302.621094,784.783081
-299.501404,288.727753,764.501892
-297.848663,285.851471,757.485901
-297.538055,308.020905,794.293457
-294.654419,-196.529221,192.505737
-293.714020,311.174469,796.406921
-289.974548,312.336731,801.748962
-287.621002,-186.356628,180.410767
-287.319672,-194.089233,186.020447
-283.171814,312.306488,803.307007
-281.141235,-189.699982,179.034897
-277.217163,311.513306,802.188599
-275.304474,307.464630,800.943298
-273.859802,-187.200012,173.229248
-269.086884,301.486359,793.889771
-269.055908,308.480713,797.594971
-267.769348,-181.209045,166.639481
-267.015320,-188.136871,170.653915
-264.043640,301.568817,788.874817
-263.504425,294.936523,782.662476
-263.099854,288.281433,776.450439
-263.027100,282.303589,770.934509
-261.138916,-181.012878,163.649292
-260.470367,282.515167,766.605103
-260.340668,-186.541733,166.811066
-260.217560,289.592133,772.878723
-260.081970,275.549805,760.126099
-259.808502,267.887695,753.204346
-258.541382,281.531525,762.079407
-258.095642,274.716431,755.540527
-257.178314,267.924164,748.280884
-256.992432,261.804108,743.821045
-256.005005,32.666077,594.141907
-255.940887,274.886169,751.038818
-255.411835,269.267670,744.854004
-255.336990,261.148102,739.811340
-255.056320,46.068401,608.675598
-254.926926,-180.480133,160.900253
-254.430222,266.713501,740.125854
-254.361603,31.336563,601.636108
-254.166840,39.181763,608.766846
-254.162994,206.854080,675.690430
-254.084396,52.753532,615.357361
-253.937225,186.811890,662.328186
-253.899857,66.191475,621.992493
-253.715836,260.762787,734.553955
-253.499374,213.559723,682.469788
-253.429535,59.524906,621.894714
-253.393005,193.288239,668.941772
-253.293442,254.491028,727.987122
-253.223419,220.258041,688.805908
-253.168411,73.088829,628.549438
-253.130524,200.137711,675.740356
-253.094498,93.103485,635.426758
-253.007355,247.423111,708.736572
-252.963440,-244.594208,25.568668
-252.924957,247.672607,721.497192
-252.779266,227.225204,695.523987
-252.731354,240.616608,708.614746
-252.707687,247.450806,715.296143
-252.673111,254.359009,721.773987
-252.663361,86.377876,635.334839
-252.573822,206.930923,682.286926
-252.559494,234.017883,701.869263
-252.355057,213.645004,688.720825
-252.319885,-243.369080,29.607885
-252.310364,79.810120,635.147949
-252.051270,-237.626068,36.716072
-251.980469,186.175217,669.470093
-251.961288,99.806366,641.873474
-251.881744,-230.742371,43.013733
-251.811920,-241.146820,33.516903
-251.724319,93.109550,641.846313
-251.709457,-234.501587,40.057762
-251.336823,-227.629990,46.300678
-251.321625,139.488434,649.167542
-251.230042,172.774277,662.642212
-251.119598,132.055298,648.572754
-250.851517,178.769409,668.630981
-250.830109,125.378426,648.527893
-250.807007,118.629990,648.534058
-250.794556,152.058273,655.206421
-250.743118,99.007629,647.557678
-250.616135,-247.510300,24.663586
-250.615570,105.173279,648.393433
-250.598633,-222.181244,50.406639
-250.445038,145.421677,655.025024
-250.427170,24.090433,595.694519
-250.168488,161.853302,661.892578
-250.128326,173.561218,668.356201
-250.059204,24.998865,588.340088
-249.730820,155.066895,661.888306
-249.554825,167.774048,667.885254
-249.285202,114.902267,655.175842
-249.277420,108.091843,655.155640
-248.852020,160.336472,668.832397
-248.828049,-175.888794,156.316818
-247.320557,-220.245285,54.082737
-247.294006,-254.311249,11.174051
-247.167648,-250.543488,24.567013
-246.920807,-252.939926,16.802179
-243.757095,-216.497559,57.548904
-243.003799,18.058584,587.441467
-241.786621,-174.470840,153.448486
-241.483887,20.043205,581.325745
-240.441757,-167.499100,149.813248
-239.989944,-213.752777,59.961525
-239.884399,-254.995697,8.808365
-235.520325,-169.384293,149.263550
-235.052505,20.482731,575.616943
-234.788193,16.849747,581.903809
-234.705490,-214.955475,62.192936
-233.981155,-162.473022,145.906891
-233.738693,-254.541107,8.808365
-230.696426,-209.385040,64.034607
-228.451996,-167.856735,146.688965
-227.878555,-255.363434,8.808366
-227.853867,17.928698,574.395691
-227.153748,-160.848511,143.606033
-226.403793,-261.435272,8.808365
-225.934052,-208.499725,65.681351
-225.656738,17.841208,571.653076
-222.970398,17.303490,567.922119
-222.040939,-162.442688,142.970108
-221.143723,-134.770630,129.342148
-221.079163,-141.310638,132.837234
-221.077972,-154.739319,139.502396
-219.843323,-207.556290,67.732590
-219.660400,-261.415527,8.808366
-216.121216,11.176906,568.156189
-215.494720,11.685760,561.053528
-214.738586,12.049501,554.531250
-214.565430,-201.647034,69.284531
-214.425964,-265.282867,8.808366
-214.104599,-147.295792,133.907242
-214.096985,-154.270538,137.251755
-214.033905,-134.004456,127.385780
-212.951324,-261.412933,8.808364
-209.162720,-194.740311,70.694443
-207.720657,-265.279785,8.808365
-207.457565,5.532230,556.397583
-206.448700,-140.499435,127.226227
-206.244370,-261.412323,8.808365
-205.376709,6.303316,552.788574
-204.548569,-196.378632,71.914558
-201.014420,-265.248596,8.808366
-200.526352,-193.368301,74.143555
-200.463684,5.007730,550.053955
-199.539307,-261.407104,8.808365
-199.019089,-141.229767,120.198402
-198.817261,6.290422,546.118530
-198.054688,-147.457001,119.209938
-196.839066,-189.419327,77.591774
-196.246811,-154.949356,113.971359
-196.246628,-195.392151,76.140259
-195.591003,-155.453857,106.695450
-195.113434,-161.344284,110.490250
-194.995865,-161.443298,103.322510
-194.894592,4.409962,542.796021
-194.409348,-167.300751,97.627472
-194.153824,-174.002411,90.897514
-193.937897,-181.175690,85.095016
-193.471146,5.151801,538.642761
-193.071350,-188.191650,82.298904
-192.873199,-261.310760,8.808365
-190.228287,4.060583,533.963074
-189.222107,8.339655,520.834106
-188.971100,10.600224,513.969788
-188.834534,5.451970,527.476135
-186.794662,-260.661469,8.808365
-185.615417,3.194056,524.757751
-184.013489,3.905157,519.658691
-181.386108,6.280672,513.935547
-180.750275,-262.364075,12.472177
-180.353027,-255.623901,8.808365
-174.013397,-1.375425,516.002075
-173.971024,-260.158051,12.463627
-173.870239,5.941968,511.344604
-167.397003,-258.621033,12.245493
-166.727280,6.998805,509.650726
-161.749725,12.014027,507.275726
-161.633209,-257.341919,11.606154
-155.790710,12.835913,506.025208
-154.746155,-254.954315,12.774136
-149.459671,12.731691,505.338379
-147.103806,-252.662201,12.344766
-146.024689,19.272123,502.943054
-140.995819,-248.920135,17.847193
-139.965240,20.602680,501.424103
-136.122208,26.020765,498.551636
-134.562531,19.502832,500.667847
-133.838165,-245.942932,18.466515
-132.549683,12.407794,502.689087
-131.599884,25.013121,498.075195
-131.442520,4.973408,504.810547
-128.760193,-0.603662,505.951965
-128.230652,-242.779388,24.050436
-127.491776,-7.242079,507.472595
-121.489555,-7.468130,506.379150
-120.371628,-249.014343,11.565099
-119.218559,-249.089417,17.272894
-118.923477,-247.903259,22.379522
-116.018280,-7.605139,504.990051
-113.767090,-256.656891,11.374411
-111.515541,-9.161124,504.105499
-107.264488,-6.075794,501.879761
-106.313507,-254.501144,8.808365
-101.745285,-7.533892,500.156921
-100.527832,-255.322418,8.808365
-100.374405,-13.149502,500.936005
-97.787483,-8.506275,498.791351
-93.875267,-255.447693,8.808365
-93.824074,-262.113373,8.808364
-93.661079,-283.314972,11.366529
-93.039993,-7.491020,496.473877
-92.772995,-274.726074,8.808365
-89.236916,-0.854756,492.668701
-87.166290,-262.158905,8.808365
-87.113686,-268.824829,8.808365
-86.977654,-275.497864,8.808365
-86.077011,-281.406433,8.808365
-84.854523,-2.453124,491.058075
-80.389099,0.584067,488.370361
-80.280617,-282.183167,8.808365
-79.470383,-6.891851,490.214081
-73.701195,-282.234253,8.808365
-72.193436,-7.936409,488.806091
-67.045700,-282.278717,8.808364
-66.002205,-13.340712,490.230469
-66.000275,-6.363046,488.122223
-60.343094,-282.279755,8.808365
-60.170227,-7.124476,488.535583
-59.275532,-13.443881,490.591675
-53.637142,-282.280518,8.808365
-52.998940,-7.720526,489.519226
-47.020386,-12.939490,491.923859
-46.930283,-282.280487,8.808365
-40.223446,-282.280487,8.808364
-40.096958,-13.986573,493.458130
-40.092644,-6.850430,491.814331
-33.516613,-282.280487,8.808365
-33.455002,-14.017107,494.908783
-33.436745,-7.354164,493.077423
-26.809778,-282.280518,8.808365
-26.803076,-288.984863,8.808365
-26.732601,-7.263274,494.437714
-26.635963,-295.624207,8.808364
-26.360382,-14.340252,496.514404
-20.102949,-282.280487,8.808365
-20.095474,-288.984985,8.808365
-19.928120,-295.606873,8.808365
-19.486309,-7.774836,496.096558
-13.416748,-12.936890,498.965210
-13.354735,-289.002441,8.808365
-6.599682,-288.935516,8.808365
-6.519754,-13.975979,501.077515
-6.459367,-7.047702,498.634155
-6.095664,-20.942364,503.340210
0.022527,-282.277863,8.808365
0.637043,-14.348946,503.167969
3.090427,-15.868367,504.355835
6.764202,-282.282990,8.808365
7.169142,-13.757726,504.872406
7.432038,-7.600547,502.898315
8.021518,6.741391,497.119202
13.518491,-282.214569,8.808364
13.797258,6.459574,499.324188
13.898598,-7.202094,504.741821
14.125822,12.463747,496.499695
14.140263,-1.047759,502.570648
20.142654,-275.570312,8.808365
20.569836,12.782226,498.668457
26.301655,18.311995,498.077332
26.884617,-275.574707,8.808365
27.044922,12.806358,501.035156
33.479935,20.470903,499.348511
33.554230,-268.865845,8.808366
40.263412,-268.863678,8.808365
40.905243,19.050097,502.123962
47.006691,-268.870117,8.808365
48.102131,20.136271,503.514709
52.656666,18.656870,505.255737
53.675377,-262.159698,8.808365
58.945042,19.530331,505.855286
60.379063,-255.453171,8.808365
65.720604,19.729433,506.231354
67.085907,-255.453217,8.808365
68.362183,26.754839,502.844116
72.468697,19.787504,506.252686
73.793472,-255.453415,8.808365
75.057816,26.582603,502.445831
80.502098,-255.452209,8.808364
81.087410,25.683407,502.116028
86.832047,26.080891,500.633240
87.211868,-255.450562,8.808366
93.734406,26.097935,499.926208
93.955620,-255.456726,8.808365
100.555542,26.410055,500.161255
100.742996,-255.420990,8.808366
101.489624,34.527454,494.395477
107.291931,26.672506,500.727417
107.467232,-255.344849,8.808365
108.723816,33.535931,496.075378
114.152077,-255.336761,8.808365
115.385551,33.826145,496.654846
121.475868,-255.484314,8.808365
122.259865,33.954700,496.644165
128.960785,33.726543,496.250916
129.049042,-254.742676,8.808365
133.636246,39.223816,490.833710
135.027298,32.922958,496.036041
135.803177,-254.699158,8.808364
139.761581,27.274916,499.357239
140.213760,19.432699,504.212067
142.510666,-254.695587,8.808365
146.852585,26.169825,498.083740
147.741150,-248.670334,8.808365
149.191071,-254.622955,8.808365
154.416077,-248.641937,8.808365
154.604813,25.686665,495.707123
155.298767,-254.053574,8.808365
159.734940,26.926426,493.097229
161.094818,-248.672775,8.808365
161.871094,32.821861,488.502258
166.891418,25.974602,491.244354
167.132645,32.776299,486.926422
168.418854,-248.808823,8.808365
173.557159,32.657257,484.898010
175.965500,-247.977829,8.808365
179.975586,39.137314,478.145386
181.242493,-241.939087,8.808365
181.293427,32.256165,482.182251
186.070740,33.110558,479.276398
187.407623,37.953842,474.590454
187.921463,-241.983109,8.808365
192.421478,53.002377,459.531921
193.225037,38.212498,471.069641
193.802567,45.588623,464.371338
194.547745,-241.825638,8.808365
199.154663,51.053387,457.131195
199.610977,39.647568,466.560822
201.134491,44.760323,461.479065
201.204849,-235.460388,8.808365
206.872833,51.861305,452.126221
208.530350,-229.062317,9.152974
213.036163,-228.317490,13.869356
213.894867,52.249367,447.413269
219.063171,-215.938690,13.646662
219.660645,-222.350449,18.026749
220.012970,51.256111,444.049835
225.028534,-214.174118,19.693851
225.935440,51.436001,438.300110
226.015015,-207.359451,17.830812
231.382446,-208.010010,25.479897
232.407852,50.634453,431.423676
233.888321,-200.231201,24.513588
238.406647,-193.753540,26.432867
239.582062,48.486717,426.293640
239.640198,43.672516,431.287781
242.885529,-195.300873,33.094185
246.063217,-187.861511,31.724768
246.515778,45.221973,425.111023
252.547119,-180.572495,32.454277
253.959503,45.104492,420.331390
257.096588,-181.066818,38.636116
259.969879,43.376026,417.180603
260.473267,-177.239777,38.387039
262.093018,-179.642365,43.511963
263.975769,-174.149292,38.296844
265.797363,41.628487,412.847321
268.294952,-171.524292,38.455475
268.946106,-174.711288,43.981441
271.863281,36.782639,411.166931
274.194885,39.324203,404.562439
274.386871,-169.926727,39.857296
279.132629,32.042660,405.958130
279.760712,38.041115,398.463104
281.740051,-169.613220,39.658306
283.177521,-166.957764,35.914474
286.054199,37.125294,391.074677
289.321167,-166.838257,35.705742
292.846863,38.891499,379.076111
292.945679,31.663818,385.056885
293.728119,-163.607956,32.730713
297.195770,32.334095,377.219574
298.022949,36.581631,371.535522
302.271790,-161.344025,32.875935
302.806854,37.524220,359.741058
304.421417,31.038280,365.029907
306.523895,32.373562,357.962280
308.202637,-157.685425,32.627327
309.271515,30.482233,352.400177
311.294861,31.659395,338.951782
312.983673,26.665943,345.719269
314.162354,-154.782700,33.333305
315.894226,24.205847,339.653656
318.380371,24.343983,331.682129
321.354065,-147.680984,32.975174
321.467255,24.249271,324.685913
324.066223,24.301485,318.084351
324.167206,17.784840,324.988342
327.003296,17.089769,317.444427
327.969116,-147.594666,36.510101
328.131836,18.700729,312.391541
330.741760,17.766073,305.013062
334.018982,12.306822,299.408386
334.753387,-140.972717,36.414261
335.563995,11.215769,292.779419
337.476807,4.704180,266.946991
337.907867,6.575232,273.887207
338.040710,-1.235196,259.012268
338.617920,5.426687,285.730286
338.634216,5.778826,279.269714
338.817932,-2.327277,265.695068
339.564819,-0.611172,272.545502
341.171204,-8.201804,252.361145
341.337128,-141.007339,39.692558
342.529419,-8.609273,245.724457
344.095001,-13.512612,233.272324
344.294769,-15.349272,226.394775
344.350586,-14.250788,238.907166
345.483337,-21.291113,218.881363
345.700134,-20.830315,231.718597
345.967163,-22.419792,224.801453
347.313354,-135.178772,40.397552
347.734833,-27.995960,212.219666
348.052063,-140.954605,43.372200
348.152588,-28.246420,205.920624
349.168945,-28.719625,198.562103
355.275513,-134.437088,44.676899
355.695740,-35.546925,195.589981
355.757141,-28.814745,189.363174
359.098450,-34.561451,193.333511
362.690552,-33.113556,192.225037
362.767212,-133.622375,49.033806
368.171722,-134.345673,53.243599
368.976166,-34.206856,193.181168
369.017639,-28.212679,188.908279
373.419800,-128.436417,54.377335
375.591431,-28.235197,189.068161
379.552765,-127.556976,59.272408
382.211426,-28.469887,188.835876
386.551697,-127.581871,65.753036
387.621582,-29.181681,188.649429
389.790222,-120.962593,65.421097
391.337433,-27.790756,186.967834
395.856384,-26.729307,185.167313
396.451172,-120.989571,71.896072
399.804535,-114.414513,72.457977
403.263428,-29.634466,184.412888
406.001617,-113.828514,79.879265
406.343445,-106.832916,78.395737
407.113373,-26.348392,178.054855
407.709625,-29.584368,181.161865
410.591278,-29.017622,177.722260
411.360962,-107.780441,86.167282
412.255096,-99.523193,86.017265
413.267670,-30.074409,174.735596
415.153748,-101.987671,91.785110
415.927307,-95.723183,92.375397
417.106201,-35.120338,171.583923
417.389771,-33.313099,166.340302
418.837585,-92.968178,99.145935
418.890015,-35.382858,162.179199
420.069916,-35.869766,156.781998
421.618042,-87.627182,105.778824
421.834137,-81.016457,105.694275
422.451172,-41.807594,158.284973
423.682709,-42.110004,151.740265
424.084167,-75.926498,112.078201
424.128174,-82.519035,112.084412
426.401794,-73.032188,118.961411
426.581421,-47.877113,144.974503
427.052612,-61.372101,125.976181
428.094330,-67.800987,125.655807
428.369202,-54.640461,138.672897
428.771912,-61.474285,132.265640
